,wikidata,country,bathwateridentifier,status,eionet,euType,euMotive,NotEuMotive,link,WD
1959,Q107122795,ro,RO2230009000010010,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.RO2230009000010010,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.RO2230009000010010'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107122795'>link WD</a>
1960,Q107122816,ro,RO2230009053500002,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.RO2230009053500002,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.RO2230009053500002'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107122816'>link WD</a>
1961,Q107122897,bg,BG3321705009008009,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3321705009008009,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3321705009008009'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107122897'>link WD</a>
1962,Q107122981,bg,BG3321735064008008,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3321735064008008,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3321735064008008'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107122981'>link WD</a>
1963,Q107123020,bg,BG3321765543008006,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3321765543008006,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3321765543008006'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107123020'>link WD</a>
1964,Q107123024,bg,BG3321772693008010,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3321772693008010,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3321772693008010'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107123024'>link WD</a>
1965,Q107123028,bg,BG3322939493008003,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3322939493008003,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3322939493008003'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107123028'>link WD</a>
1966,Q107123034,bg,BG3320353120008018,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3320353120008018,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3320353120008018'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107123034'>link WD</a>
1967,Q107123043,bg,BG3320339459008021,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3320339459008021,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3320339459008021'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107123043'>link WD</a>
1968,Q107123057,bg,BG3320302508008015,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3320302508008015,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3320302508008015'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107123057'>link WD</a>
1969,Q107123079,bg,BG3310610135003017,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3310610135003017,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3310610135003017'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107123079'>link WD</a>
1970,Q107123087,bg,BG3310610135003017,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3310610135003017,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3310610135003017'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107123087'>link WD</a>
1971,Q107123066,bg,BG3320302508008012,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3320302508008012,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.BG3320302508008012'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107123066'>link WD</a>
1972,Q107123127,fi,FI151305001,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FI151305001,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FI151305001'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107123127'>link WD</a>
1973,Q107123133,fi,FI152240003,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FI152240003,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FI152240003'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107123133'>link WD</a>
1974,Q107123145,fi,FI152320001,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FI152320001,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FI152320001'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107123145'>link WD</a>
1997,Q106712045,se,SE0441283000004404,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441283000004404,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441283000004404'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106712045'>link WD</a>
2031,Q106712082,se,SE0251980000004455,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0251980000004455,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0251980000004455'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106712082'>link WD</a>
2097,Q106709490,se,SE0632183000002907,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632183000002907,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632183000002907'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709490'>link WD</a>
2121,Q106709553,se,SE0622080000002939,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622080000002939,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622080000002939'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709553'>link WD</a>
2125,Q106709557,se,SE0622080000002941,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622080000002941,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622080000002941'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709557'>link WD</a>
2129,Q106709572,se,SE0622031000002963,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622031000002963,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622031000002963'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709572'>link WD</a>
2141,Q106709686,se,SE0A11380000002975,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11380000002975,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11380000002975'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709686'>link WD</a>
2145,Q106709689,se,SE0A11380000002976,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11380000002976,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11380000002976'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709689'>link WD</a>
2159,Q106709735,se,SE0632184000003026,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632184000003026,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632184000003026'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709735'>link WD</a>
2191,Q106708108,se,SE0A21441000001039,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21441000001039,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21441000001039'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708108'>link WD</a>
2192,Q106708109,se,SE0A21441000001040,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21441000001040,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21441000001040'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708109'>link WD</a>
2193,Q106708110,se,SE0A21441000001041,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21441000001041,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21441000001041'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708110'>link WD</a>
2212,Q106708130,se,SE0220461000001069,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220461000001069,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220461000001069'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708130'>link WD</a>
2243,Q106708196,se,SE0920763000001122,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920763000001122,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920763000001122'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708196'>link WD</a>
2246,Q106708201,se,SE0920763000001128,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920763000001128,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920763000001128'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708201'>link WD</a>
2251,Q106708205,se,SE0920763000001134,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920763000001134,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920763000001134'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708205'>link WD</a>
2252,Q106708198,se,SE0920763000001126,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920763000001126,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920763000001126'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708198'>link WD</a>
2255,Q106708209,se,SE0920763000001138,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920763000001138,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920763000001138'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708209'>link WD</a>
2257,Q106708202,se,SE0920763000001130,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920763000001130,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920763000001130'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708202'>link WD</a>
2258,Q106708206,se,SE0920763000001135,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920763000001135,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920763000001135'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708206'>link WD</a>
2260,Q106708203,se,SE0920763000001132,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920763000001132,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920763000001132'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708203'>link WD</a>
2266,Q106708211,se,SE0220483000001141,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220483000001141,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220483000001141'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708211'>link WD</a>
2268,Q106708221,se,SE0210380000001176,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210380000001176,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210380000001176'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708221'>link WD</a>
2292,Q106708807,se,SE0930882000001948,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930882000001948,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930882000001948'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708807'>link WD</a>
2305,Q106708817,se,SE0930882000001957,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930882000001957,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930882000001957'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708817'>link WD</a>
2339,Q106708864,se,SE0220480000002078,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220480000002078,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220480000002078'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708864'>link WD</a>
2353,Q106708877,se,SE0110117000002093,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110117000002093,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110117000002093'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708877'>link WD</a>
2367,Q106708889,se,SE0110136000002138,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110136000002138,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110136000002138'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708889'>link WD</a>
2369,Q106708894,se,SE0110188000002154,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110188000002154,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110188000002154'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708894'>link WD</a>
2371,Q106708897,se,SE0110188000002156,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110188000002156,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110188000002156'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708897'>link WD</a>
2373,Q106685181,se,SE0110136000002143,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110136000002143,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110136000002143'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106685181'>link WD</a>
2375,Q106676547,se,SE0A11384000000465,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11384000000465,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11384000000465'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106676547'>link WD</a>
2376,Q106676563,se,SE0A11384000000464,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11384000000464,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11384000000464'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106676563'>link WD</a>
2378,Q106676607,se,SE0A11380000001292,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11380000001292,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11380000001292'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106676607'>link WD</a>
2379,Q106676711,se,SE0A11380000003942,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11380000003942,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11380000003942'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106676711'>link WD</a>
2386,Q106677211,se,SE0A21480000000529,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000000529,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000000529'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106677211'>link WD</a>
2387,Q10712818,se,SE0230583000001854,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230583000001854,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230583000001854'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q10712818'>link WD</a>
2390,Q10662424,se,SE0441280000004366,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441280000004366,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441280000004366'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q10662424'>link WD</a>
2392,Q10667212,se,SE0441280000000066,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441280000000066,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441280000000066'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q10667212'>link WD</a>
2393,Q10501883,se,SE0A21487000001890,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21487000001890,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21487000001890'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q10501883'>link WD</a>
2394,Q18290486,se,SE0930883000001622,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930883000001622,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930883000001622'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q18290486'>link WD</a>
2395,Q10438281,se,SE0812482000003357,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812482000003357,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812482000003357'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q10438281'>link WD</a>
